SimulationName,Clock_today,sowing_date,cycle_id,umidade_solo_mm,umidade_solo_passada_1d_mm,umidade_solo_passada_2d_mm,umidade_solo_passada_3d_mm,precipitacao_observada_mm,irrigacao_aplicada_mm,irrigacao_aplicada_dia_posterior_mm,chuva_irrigacao_passada_1d_mm,chuva_irrigacao_passada_2d_mm,chuva_irrigacao_passada_3d_mm,etreal_mm_dia,previsao_chuva_24h_mm,previsao_temperatura_maxima_C,previsao_temperatura_minima_C,previsao_radiacao_solar_MJ_m2_dia,previsao_eto_mm_dia,temperatura_media_C,temperatura_maxima_C,temperatura_minima_C,umidade_relativa_pct,velocidade_vento_m_s,radiacao_solar_MJ_m2_dia,dr_mm,profundidade_radicular_mm,gdd_acumulado_C_dia,etr_acumulado_mm,doy_sin,doy_cos,month_sin,month_cos,escoamento_superficial_mm,drenagem_mm,taw_mm,dias_desde_semeadura,deficit_agua_proximo_dia_mm
SimulationClay,2022-08-20,2022-08-06,3,139.86643333333336,145.06470048,150.7516538666667,143.31902377333333,0.04,0.0,0.0,0.1,20.0,9.0,3.08,0.0,15.001000000000031,1.4860000000000468,20.121177600000003,2.1465928544166095,7.75,16.96,-0.72,74.9,1.79,20.34,-4.593633333333333,265.0,93.4,26.677,-0.7526668275320083,-0.6584015846980489,-0.8660254037844385,-0.5000000000000004,0.0,2.267,67.63716666666667,14,-0.32806666666666695
SimulationClay,2022-08-21,2022-08-06,3,143.05253333333332,139.86643333333336,145.06470048,150.7516538666667,0.04,0.0,0.0,0.0,0.1,20.0,3.261,0.0,19.135000000000048,6.409000000000049,19.838131200000003,2.647398267675264,11.54,20.28,4.11,80.7,1.49,19.51,-0.32806666666666695,280.0,99.55,29.938,-0.7638886127905429,-0.64534811322955,-0.8660254037844385,-0.5000000000000004,0.0,2.423,71.36266666666667,15,2.0987480700000005
SimulationClay,2022-08-22,2022-08-06,3,151.25722792666664,143.05253333333332,139.86643333333336,145.06470048,0.06,0.0,0.0,0.0,0.0,0.1,1.8579999999999999,0.0,20.650000000000038,8.184000000000026,19.5982848,2.7166739704634018,13.32,21.92,6.14,83.02,1.43,19.3,2.0987480700000005,301.429,106.5,31.796,-0.7748840413670406,-0.6321034111873488,-0.8660254037844385,-0.5000000000000004,0.0,2.571,76.62785599666667,16,3.9049262133333333
SimulationClay,2022-08-23,2022-08-06,3,161.66196645,151.25722792666664,143.05253333333332,139.86643333333336,0.06,0.0,0.0,0.1,0.0,0.0,1.546,0.0,21.813000000000045,11.04600000000005,19.5018624,3.0037462951682325,15.57,23.45,8.09,81.84,1.63,19.17,3.9049262133333333,326.429,114.25,33.342,-0.7856498550787144,-0.6186714032625032,-0.8660254037844385,-0.5000000000000004,0.0,2.694,81.83877266333334,17,5.389423150000001
SimulationClay,2022-08-24,2022-08-06,3,172.38938617999997,161.66196645,151.25722792666664,143.05253333333332,0.06,0.0,0.0,0.1,0.1,0.0,1.357,0.0,23.22900000000004,13.42100000000005,19.1351808,3.268546870119532,17.17,23.33,11.61,80.17,1.85,17.26,5.389423150000001,351.429,123.7,34.699,-0.7961828637826154,-0.6050560696488494,-0.8660254037844385,-0.5000000000000004,0.0,2.778,87.04968933,18,6.6698983766666675
SimulationClay,2022-08-25,2022-08-06,3,183.31882761999998,172.38938617999997,161.66196645,151.25722792666664,0.02,0.0,0.0,0.1,0.1,0.1,1.1340000000000001,0.0,23.557000000000016,14.04600000000005,19.6960896,3.593292806337532,18.15,25.36,12.7,76.86,2.14,19.0,6.6698983766666675,376.429,134.75,35.833,-0.8064799463209447,-0.5912614448635782,-0.8660254037844385,-0.5000000000000004,0.0,2.813,92.26060599666667,19,7.798820956666667
SimulationClay,2022-08-26,2022-08-06,3,194.40182170666665,183.31882761999998,172.38938617999997,161.66196645,0.01,0.0,0.0,0.0,0.1,0.1,1.0379999999999998,0.0,24.138000000000037,14.49200000000002,19.9110528,3.799864469484968,18.1,25.24,12.51,77.23,1.9,19.6,7.798820956666667,401.429,145.6,36.871,-0.8165380514459157,-0.5772916165517278,-0.8660254037844385,-0.5000000000000004,0.0,2.796,97.47152266333335,20,8.84536944
SimulationClay,2022-08-27,2022-08-06,3,205.56618988999998,194.40182170666665,183.31882761999998,172.38938617999997,0.5,0.0,0.0,0.0,0.0,0.1,1.464,0.0,26.40500000000003,14.684000000000026,20.0285568,3.1278243124831366,19.52,26.35,13.48,82.18,2.51,18.85,8.84536944,426.429,157.54999999999998,38.335,-0.8263541987239094,-0.5631507242749187,-0.8660254037844385,-0.5000000000000004,0.0,2.726,102.68243933000001,21,4.559570966666667
SimulationClay,2022-08-28,2022-08-06,3,215.08409881,205.56618988999998,194.40182170666665,183.31882761999998,5.11,0.0,0.0,0.5,0.0,0.0,0.677,4.9375,20.504999999999995,6.757000000000005,7.079270400000001,3.465075683827987,11.53,18.2,3.83,83.51,3.92,4.1,4.559570966666667,437.143,162.65,39.012,-0.8359254794186365,-0.5488429582847199,-0.8660254037844385,-0.5000000000000004,0.0,2.611,104.91562977666668,22,7.47421525
SimulationClay,2022-08-29,2022-08-06,3,212.8669420866667,215.08409881,205.56618988999998,194.40182170666665,0.03,0.0,0.0,5.1,0.5,0.0,2.787,0.0,12.751000000000031,1.8540000000000416,17.337715199999998,2.2143739101823465,7.57,14.46,2.34,75.1,3.86,18.44,7.47421525,438.571,165.9,41.799,-0.8452490573530634,-0.5343725582809785,-0.8660254037844385,-0.5000000000000004,0.0,2.457,105.21327733666669,23,10.01472954
SimulationClay,2022-08-30,2022-08-06,3,217.56603607,212.8669420866667,215.08409881,205.56618988999998,0.27,0.0,0.0,0.0,5.1,0.5,2.7739999999999996,0.0,18.27100000000001,5.158000000000016,21.354624,2.8601270602387894,11.45,20.19,4.1,78.51,3.01,21.34,10.01472954,453.393,172.0,44.573,-0.8543221697498269,-0.5197438121555157,-0.8660254037844385,-0.5000000000000004,0.0,2.275,108.30272561000001,24,10.913587499999998
SimulationClay,2022-08-31,2022-08-06,3,227.83137500000004,217.56603607,212.8669420866667,215.08409881,0.61,0.0,0.0,0.3,0.0,5.1,1.4549999999999998,0.0,19.989000000000036,7.859000000000037,20.9119104,3.333270137126129,13.41,20.94,7.88,79.22,2.69,19.95,10.913587499999998,476.25,178.45,46.028,-0.8631421280499115,-0.5049610547215202,-0.8660254037844385,-0.5000000000000004,0.0,2.075,113.06696250000002,25,11.764441666666668
SimulationClay,2022-09-01,2022-08-06,3,239.1914375,227.83137500000004,217.56603607,212.8669420866667,0.34,0.0,0.0,0.6,0.3,0.0,1.117,0.0,25.033000000000012,12.88900000000001,20.6243712,3.900335810138026,18.38,25.89,11.26,83.06,3.08,19.16,11.764441666666668,501.25,189.04999999999998,47.144999999999996,-0.8717063187093217,-0.4900286664290594,-1.0,-1.8369701987210297e-16,0.0,1.866,118.27787916666668,26,-13.255579166666665
SimulationClay,2022-09-02,2022-08-06,3,276.42337499999996,239.1914375,227.83137500000004,217.56603607,27.5,0.0,0.0,0.3,0.6,0.3,0.655,32.125,21.035000000000025,13.218000000000018,1.5220224,1.904175167483666,16.33,19.85,12.14,89.66,2.15,3.56,-13.255579166666665,526.25,197.04999999999998,47.8,-0.8800122039735356,-0.4749510720670502,-1.0,-1.8369701987210297e-16,1.192,1.66,123.48879583333334,27,-8.915266146666667
SimulationClay,2022-09-03,2022-08-06,3,277.22923069999996,276.42337499999996,239.1914375,227.83137500000004,0.18,0.0,0.0,27.5,0.3,0.6,3.543,0.0,14.374000000000024,5.977000000000032,22.2749568,3.146821310507737,10.87,17.1,4.85,73.39,3.09,21.72,-8.915266146666667,536.786,201.6,51.342999999999996,-0.888057322629493,-0.4597327394521046,-1.0,-1.8369701987210297e-16,0.0,1.469,125.68488455333335,28,-5.3252923333333335
SimulationClay,2022-09-04,2022-08-06,3,278.61056528,277.22923069999996,276.42337499999996,239.1914375,0.02,0.0,0.0,0.2,27.5,0.3,2.529,0.0,15.650000000000034,2.30600000000004,22.8106368,2.4954895779414548,9.93,18.38,3.28,74.06,3.21,21.36,-5.3252923333333335,546.964,206.79999999999998,53.872,-0.8958392907349089,-0.4443781781046134,-1.0,-1.8369701987210297e-16,0.0,1.303,127.80635294666669,29,-3.15239825
SimulationClay,2022-09-05,2022-08-06,3,286.38077642,278.61056528,277.22923069999996,276.42337499999996,0.91,0.0,0.0,0.0,0.2,27.5,2.166,1.0,19.15500000000003,7.335000000000036,14.5812096,1.9063088753582957,14.18,20.17,7.15,83.28,1.39,12.37,-3.15239825,567.321,212.9,56.038,-0.9033558023246842,-0.4288919379124841,-1.0,-1.8369701987210297e-16,0.0,1.169,132.04949817000002,30,-1.5939979533333333
SimulationClay,2022-09-06,2022-08-06,3,297.03329279,286.38077642,278.61056528,277.22923069999996,0.95,0.0,0.0,0.9,0.0,0.2,1.6929999999999998,12.9375,19.71000000000004,12.310000000000002,14.484441599999998,2.3751455774236807,15.92,20.93,11.86,88.13,1.48,9.17,-1.5939979533333333,592.321,221.29999999999998,57.731,-0.9106046300942162,-0.41327860778290443,-1.0,-1.8369701987210297e-16,0.0,1.065,137.26041483666668,31,1.5285081900000002
SimulationClay,2022-09-07,2022-08-06,3,305.9797103733333,297.03329279,286.38077642,278.61056528,0.09,0.0,0.0,0.9,0.9,0.0,2.554,0.3125,19.602000000000032,11.466000000000008,17.158003200000003,2.6701323129180556,16.64,22.13,12.19,84.43,1.56,13.59,1.5285081900000002,617.321,230.45,60.285,-0.9175836260593934,-0.3975428142825566,-1.0,-1.8369701987210297e-16,0.0,0.989,142.33033856333336,32,3.969186589999999
SimulationClay,2022-09-08,2022-08-06,3,315.54744864,305.9797103733333,297.03329279,286.38077642,0.04,0.0,0.0,0.1,0.9,0.9,1.91,0.0,27.887,13.188000000000043,20.100787200000003,3.9764350379068256,20.02,26.41,12.02,85.55,2.83,14.31,3.969186589999999,642.321,241.64999999999998,62.195,-0.9242907221930934,-0.3816892202666586,-1.0,-1.8369701987210297e-16,0.0,0.933,147.33775523000003,33,4.18871487
SimulationClay,2022-09-09,2022-08-06,3,327.3343370266667,315.54744864,305.9797103733333,297.03329279,1.8,0.0,0.0,0.0,0.1,0.9,1.623,0.5625,24.50900000000001,12.14100000000002,11.8717056,3.853684160667943,19.52,24.07,11.7,83.94,3.99,8.44,4.18871487,667.321,251.54999999999998,63.818,-0.9307239310379793,-0.3657225234972692,-1.0,-1.8369701987210297e-16,0.0,0.891,152.3451718966667,34,6.3425192
SimulationClay,2022-09-10,2022-08-06,3,331.01377512000005,327.3343370266667,315.54744864,305.9797103733333,0.12,0.0,0.0,1.8,0.0,0.1,1.897,0.125,14.286,6.150000000000034,23.157619200000003,3.011540446006502,10.71,16.98,5.85,72.86,2.72,20.24,6.3425192,679.464,256.05,65.715,-0.9368813462954315,-0.34964745525122826,-1.0,-1.8369701987210297e-16,0.0,0.854,154.77737432000004,35,7.969048070000001
SimulationClay,2022-09-11,2022-08-06,3,337.36253299333333,331.01377512000005,327.3343370266667,315.54744864,0.84,0.0,0.0,0.1,1.8,0.0,2.1870000000000003,0.1875,19.44900000000001,4.728000000000009,20.179238400000003,2.535558418454388,12.79,21.85,3.43,74.67,2.66,16.44,7.969048070000001,696.071,263.0,67.902,-0.9427611433904206,-0.33346877891818705,-1.0,-1.8369701987210297e-16,0.0,0.818,158.10370106333335,36,9.34576915
SimulationClay,2022-09-12,2022-08-06,3,347.99422858,337.36253299333333,331.01377512000005,327.3343370266667,0.14,0.0,0.0,0.8,0.1,1.8,1.326,0.875,21.20500000000004,13.149,20.1014784,3.357902007622725,16.15,21.98,11.23,85.94,1.78,12.93,9.34576915,721.071,271.59999999999997,69.228,-0.9483615800121716,-0.31719128858910595,-1.0,-1.8369701987210297e-16,0.0,0.778,163.11111773000002,37,10.627984313333332
SimulationClay,2022-09-13,2022-08-06,3,358.7184300833333,347.99422858,337.36253299333333,331.01377512000005,0.16,0.0,0.0,0.1,0.8,0.1,1.37,0.0,19.351,9.415999999999997,23.4389376,3.346609868952219,14.48,21.56,9.53,81.34,1.52,16.14,10.627984313333332,746.071,279.15,70.598,-0.9536809966304455,-0.300819807635668,-1.0,-1.8369701987210297e-16,0.0,0.733,168.1185343966667,38,11.815162613333333
SimulationClay,2022-09-14,2022-08-06,3,369.53966845,358.7184300833333,347.99422858,337.36253299333333,0.07,0.0,0.0,0.2,0.1,0.8,1.206,0.0,18.584000000000003,7.992999999999995,22.0091904,3.390600981201238,14.18,20.26,9.68,80.55,3.2,21.02,11.815162613333333,771.071,286.15,71.804,-0.9587178169872964,-0.2843591872810036,-1.0,-1.8369701987210297e-16,0.0,0.681,173.12595106333336,39,12.90109334
SimulationClay,2022-09-15,2022-08-06,3,380.46015439,369.53966845,358.7184300833333,347.99422858,0.01,0.0,0.0,0.1,0.2,0.1,1.03,0.5,17.715000000000032,8.222000000000037,14.203123200000002,2.2146314963173963,14.5,19.42,10.69,82.91,3.19,19.33,12.90109334,796.071,293.2,72.834,-0.9634705485641486,-0.26781430516217486,-1.0,-1.8369701987210297e-16,0.0,0.625,178.13336773000003,40,14.00688243
SimulationClay,2022-09-16,2022-08-06,3,391.36278196666666,380.46015439,369.53966845,358.7184300833333,0.03,0.0,0.0,0.0,0.1,0.2,1.068,0.4375,21.13100000000003,9.855000000000018,19.7323776,3.770479418245424,15.95,22.49,10.54,79.63,2.91,22.06,14.00688243,821.071,301.7,73.902,-0.9679377830240642,-0.25119006388481957,-1.0,-1.8369701987210297e-16,0.0,0.565,183.14078439666667,41,15.130998936666666
SimulationClay,2022-09-17,2022-08-06,3,402.24808212666665,391.36278196666666,380.46015439,369.53966845,0.01,0.0,0.0,0.0,0.0,0.1,1.1,0.0,20.938000000000045,9.728000000000009,24.3050112,4.264918547564681,15.62,22.62,9.84,73.23,3.56,24.42,15.130998936666666,846.071,309.9,75.002,-0.9721181966290612,-0.23449138957041052,-1.0,-1.8369701987210297e-16,0.0,0.503,188.14820106333335,42,16.23680714
SimulationClay,2022-09-18,2022-08-06,3,413.14869059,402.24808212666665,391.36278196666666,380.46015439,0.15,0.0,0.0,0.0,0.0,0.0,1.195,0.0,21.58700000000005,8.605999999999995,24.333350400000004,4.059211347922403,15.81,22.99,8.39,75.92,3.05,23.18,16.23680714,871.071,317.59999999999997,76.197,-0.9760105506323682,-0.21772323039653224,-1.0,-1.8369701987210297e-16,0.0,0.44,193.15561773000002,43,-9.62111787
SimulationClay,2022-09-19,2022-08-06,3,451.01203226666667,413.14869059,402.24808212666665,391.36278196666666,27.12,0.0,0.0,0.1,0.0,0.0,0.628,23.5,17.132000000000005,13.648000000000025,2.9237760000000006,0.9011419662666338,15.16,17.91,12.31,93.11,2.36,3.69,-9.62111787,896.071,324.7,76.825,-0.9796136916454901,-0.20089055513063528,-1.0,-1.8369701987210297e-16,0.615,0.38,198.1630343966667,44,-6.454311593333333
SimulationClay,2022-09-20,2022-08-06,3,459.6700440100001,451.01203226666667,413.14869059,402.24808212666665,0.2,0.0,0.0,27.1,0.1,0.0,3.315,0.0625,21.694000000000017,11.050000000000011,22.927104000000003,3.4876958584578133,16.12,22.66,10.74,82.81,1.96,17.28,-6.454311593333333,921.071,333.4,80.14,-0.9829265519799822,-0.18399835165767986,-1.0,-1.8369701987210297e-16,0.0,0.324,202.9868524166667,45,-4.8802353400000005
SimulationClay,2022-09-21,2022-08-06,3,469.8855510899999,459.6700440100001,451.01203226666667,413.14869059,0.81,0.0,0.0,0.2,27.1,0.1,2.241,1.1875,22.350000000000023,11.355000000000018,18.0510336,3.012524502477512,16.97,24.41,11.55,84.94,2.76,11.49,-4.8802353400000005,946.071,343.4,82.381,-0.9859481499638303,-0.1670516255021195,-1.0,-1.8369701987210297e-16,0.0,0.278,207.77643575000002,46,-2.8565999999999994
SimulationClay,2022-09-22,2022-08-06,3,474.42959999999994,469.8855510899999,459.6700440100001,451.01203226666667,0.1,0.0,0.0,0.8,0.2,27.1,1.911,1.6875,14.527000000000044,9.650000000000034,14.8079232,2.3877856726888744,12.73,16.71,7.14,81.6,3.53,16.58,-2.8565999999999994,960.0,347.75,84.292,-0.9886775902323404,-0.15005539834465262,-1.0,-1.8369701987210297e-16,0.0,0.244,210.44500000000002,47,0.9436660166666667
SimulationClay,2022-09-23,2022-08-06,3,476.0200599,474.42959999999994,469.8855510899999,459.6700440100001,0.01,0.0,0.0,0.1,0.8,0.2,3.536,0.0625,15.805000000000009,5.117999999999995,25.2678528,3.1953371025101016,10.81,18.01,4.39,75.31,1.86,22.47,0.9436660166666667,971.429,352.75,87.828,-0.9911140639934546,-0.13301470653419636,-1.0,-1.8369701987210297e-16,0.0,0.224,212.6346059166667,48,4.811146276666667
SimulationClay,2022-09-24,2022-08-06,3,479.81480880666663,476.0200599,474.42959999999994,469.8855510899999,0.03,0.0,0.0,0.0,0.1,0.8,3.612,0.0,18.950000000000045,5.3320000000000505,25.6511232,3.63495862260915,12.65,20.85,4.25,72.87,2.34,24.95,4.811146276666667,987.679,359.2,91.44,-0.9932568492674143,-0.11593459959550066,-1.0,-1.8369701987210297e-16,0.0,0.214,215.74783508333334,49,4.256299816666667
SimulationClay,2022-09-25,2022-08-06,3,492.1616141966666,479.81480880666663,476.0200599,474.42959999999994,1.73,0.0,0.0,0.0,0.0,0.1,0.937,2.375,16.950000000000045,10.531000000000006,4.643136,0.8685047274810682,15.82,19.49,11.3,88.28,2.35,5.34,4.256299816666667,1012.679,366.59999999999997,92.377,-0.9951053111006974,-0.09882013873287211,-1.0,-1.8369701987210297e-16,0.0,0.212,220.53741841666667,50,7.492568909999999
SimulationClay,2022-09-26,2022-08-06,3,500.71401176999996,492.1616141966666,479.81480880666663,476.0200599,0.11,0.0,0.0,1.7,0.0,0.0,3.167,0.0625,20.295000000000016,12.20500000000004,12.401164800000002,2.2741321918067885,17.35,23.62,12.17,83.2,1.62,16.17,7.492568909999999,1037.679,376.5,95.544,-0.99665890175417,-0.08167639533042288,-1.0,-1.8369701987210297e-16,0.0,0.212,225.32700175000002,51,9.527538083333335
SimulationClay,2022-09-27,2022-08-06,3,510.4671670000001,500.71401176999996,492.1616141966666,479.81480880666663,0.01,0.0,0.0,0.1,1.7,0.0,1.923,0.0,22.485000000000014,13.25,22.0606848,4.6804664804525276,16.68,22.98,11.74,80.74,2.49,14.2,9.527538083333335,1062.679,385.84999999999997,97.467,-0.9979171608653922,-0.06450844944931625,-1.0,-1.8369701987210297e-16,0.0,0.211,230.11658508333338,52,10.958439436666668
SimulationClay,2022-09-28,2022-08-06,3,520.82684898,510.4671670000001,500.71401176999996,492.1616141966666,0.35,0.0,0.0,0.0,0.1,1.7,1.661,0.8125,17.246000000000038,11.338000000000022,6.7595904,2.668120302047917,15.29,20.04,11.6,75.87,4.91,9.04,10.958439436666668,1087.679,393.65,99.128,-0.9988797155850335,-0.04732138832243232,-1.0,-1.8369701987210297e-16,0.0,0.205,234.9061684166667,53,11.566012229999998
SimulationClay,2022-09-29,2022-08-06,3,532.00885952,520.82684898,510.4671670000001,500.71401176999996,1.31,0.0,0.0,0.3,0.0,0.1,1.87,19.3125,14.034000000000049,11.158000000000015,1.5507072000000002,0.4954533221555416,15.77,21.57,10.4,82.61,2.92,10.14,11.566012229999998,1112.679,401.65,100.998,-0.9995462806873573,-0.03012030484690836,-1.0,-1.8369701987210297e-16,0.0,0.192,239.69575175000003,54,-2.422641806666667
SimulationClay,2022-09-30,2022-08-06,3,557.78709689,532.00885952,520.82684898,510.4671670000001,15.63,0.0,0.0,1.3,0.3,0.0,1.5899999999999999,17.125,16.85300000000001,12.52600000000001,3.6972288,0.9438506474221339,16.82,20.87,13.26,87.59,2.05,8.96,-2.422641806666667,1137.679,410.75,102.588,-0.9999166586547379,-0.012910296075008843,-1.0,-1.8369701987210297e-16,0.0,0.174,244.48533508333335,55,1.1468899166666666
SimulationClay,2022-10-01,2022-08-06,3,566.0071485000001,557.78709689,532.00885952,520.82684898,0.43,0.0,0.0,15.6,1.3,0.3,3.964,0.625,21.450000000000045,12.986000000000049,23.2927488,3.9770391737457818,17.5,23.56,12.73,82.76,1.63,20.85,1.1468899166666666,1162.679,420.9,106.55199999999999,-0.9999907397361901,0.004303538296243821,-0.8660254037844386,0.5000000000000001,0.0,0.152,249.2749184166667,56,5.56645555
SimulationClay,2022-10-02,2022-08-06,3,573.3781662,566.0071485000001,557.78709689,532.00885952,0.03,0.0,0.0,0.4,15.6,1.3,4.422,0.0,20.68900000000002,10.201999999999998,26.3760192,4.004958186000114,16.11,23.13,10.49,78.5,2.33,25.41,5.56645555,1187.679,429.7,110.974,-0.9997685019798909,0.021516097436222233,-0.8660254037844386,0.5000000000000001,0.0,0.127,254.06450175000003,57,10.146139716666667
SimulationClay,2022-10-03,2022-08-06,3,580.4030508133334,573.3781662,566.0071485000001,557.78709689,0.01,0.0,0.0,0.0,0.4,15.6,4.579,0.0,20.860000000000014,9.247000000000014,26.8675488,4.316741919502733,15.12,22.36,9.61,75.23,2.71,26.59,10.146139716666667,1212.679,437.7,115.553,-0.9992500112396835,0.03872228089217399,-0.8660254037844386,0.5000000000000001,0.0,0.104,258.67007053000003,58,13.915203460000003
SimulationClay,2022-10-04,2022-08-06,3,588.06173707,580.4030508133334,573.3781662,566.0071485000001,0.01,0.0,0.0,0.0,0.0,0.4,3.776,0.0,22.298,7.788000000000011,27.139449600000003,4.677260299897133,14.77,22.93,7.98,74.31,2.51,26.87,13.915203460000003,1237.679,445.15,119.329,-0.9984354211555643,0.05591699010060302,-0.8660254037844386,0.5000000000000001,0.0,0.083,263.09682053,59,12.62218029
SimulationClay,2022-10-05,2022-08-06,3,600.7815102400001,588.06173707,580.4030508133334,573.3781662,5.08,0.0,0.0,0.0,0.0,0.0,3.8150000000000004,8.4375,26.700000000000045,11.140000000000043,25.2618912,3.9135402859320276,19.09,28.37,8.99,81.58,2.59,17.52,12.62218029,1262.679,455.84999999999997,123.144,-0.9973249731081555,0.07309512989807776,-0.8660254037844386,0.5000000000000001,0.0,0.065,267.52357053000003,60,-16.966891109999995
SimulationClay,2022-10-06,2022-08-06,3,641.79633164,600.7815102400001,588.06173707,580.4030508133334,35.47,0.0,0.0,5.1,0.0,0.0,2.244,37.25,23.93300000000005,16.528999999999996,14.6353824,3.07501044652725,19.84,24.0,14.25,91.06,4.53,12.44,-16.966891109999995,1287.679,466.95,125.388,-0.9959189961471792,0.0902516100310407,-0.8660254037844386,0.5000000000000001,3.67,0.05,271.95032053,61,-14.077253579999997
SimulationClay,2022-10-07,2022-08-06,3,650.33444411,641.79633164,600.7815102400001,588.06173707,0.47,0.0,0.0,35.5,5.1,0.0,3.3970000000000002,3.125,18.78000000000003,11.843000000000018,16.7006016,2.835218667989206,15.55,21.06,10.87,79.13,3.03,19.12,-14.077253579999997,1312.679,474.95,128.785,-0.994217906893952,0.10738134666416306,-0.8660254037844386,0.5000000000000001,0.0,0.037,276.37707053,62,-9.32044461
SimulationClay,2022-10-08,2022-08-06,3,657.0043851400001,650.33444411,641.79633164,600.7815102400001,0.0,0.0,0.0,0.5,35.5,5.1,4.772,0.0,23.160000000000025,10.168000000000006,27.5164128,4.30233008788163,16.45,23.95,8.52,78.14,2.33,26.95,-9.32044461,1337.679,483.15,133.557,-0.9922222094179324,0.12447926388678869,-0.8660254037844386,0.5000000000000001,0.0,0.027,280.80382053000005,63,-8.593609546666666
SimulationClay,2022-10-09,2022-08-06,3,665.2548434199999,657.0043851400001,650.33444411,641.79633164,1.19,0.0,0.0,0.0,0.5,35.5,1.922,6.1875,16.189999999999998,7.409000000000049,6.4909728000000015,2.474540259527164,13.05,17.61,9.38,70.86,3.03,9.99,-8.593609546666666,1357.321,488.65,135.479,-0.989932495087353,0.141540295217043,-0.8660254037844386,0.5000000000000001,0.0,0.019,284.28182947,64,-18.766733173333336
SimulationClay,2022-10-10,2022-08-06,3,683.9965051433334,665.2548434199999,657.0043851400001,650.33444411,11.3,0.0,0.0,1.2,0.0,0.5,1.022,14.0,12.351,7.1200000000000045,2.3007456000000004,0.3122647903096911,12.97,18.38,8.13,85.6,3.87,4.91,-18.766733173333336,1376.071,493.9,136.501,-0.9873494423939864,0.15855938510313475,-0.8660254037844386,0.5000000000000001,0.0,0.029,287.60189197,65,-37.552673006666666
SimulationClay,2022-10-11,2022-08-06,3,714.2091949766667,683.9965051433334,665.2548434199999,657.0043851400001,20.91,0.0,0.0,11.3,1.2,0.0,0.742,8.625,16.352000000000032,12.011000000000024,5.145552,1.1762984925496285,14.76,20.01,11.28,92.22,1.91,3.28,-37.552673006666666,1401.071,501.55,137.243,-0.9844738167520923,0.17553149042142777,-0.8660254037844386,0.5000000000000001,0.988,0.093,292.02864197,66,-35.59746964
SimulationClay,2022-10-12,2022-08-06,3,723.68374161,714.2091949766667,683.9965051433334,665.2548434199999,1.06,0.0,0.0,20.9,11.3,1.2,2.3819999999999997,0.4375,19.470000000000027,12.50400000000002,14.3083584,2.6620086090215422,15.83,21.08,10.96,80.08,1.43,10.93,-35.59746964,1426.071,509.59999999999997,139.625,-0.9813064702716093,0.19245158197082995,-0.8660254037844386,0.5000000000000001,0.0,0.23,296.45539197,67,-32.33223996
SimulationClay,2022-10-13,2022-08-06,3,731.8432619299999,723.68374161,714.2091949766667,683.9965051433334,1.14,0.0,0.0,1.1,20.9,11.3,3.456,0.0,23.160000000000025,12.00400000000002,27.8274528,4.707547437018611,17.25,24.08,10.82,82.9,1.4,16.52,-32.33223996,1451.071,519.05,143.081,-0.9778483415056567,0.20931464596304888,-0.8660254037844386,0.5000000000000001,0.0,0.428,300.88214197,68,-27.70761391
SimulationClay,2022-10-14,2022-08-06,3,738.6453858799999,731.8432619299999,723.68374161,714.2091949766667,0.29,0.0,0.0,1.1,1.1,20.9,3.8229999999999995,0.0,17.498000000000047,12.908000000000015,12.0059712,2.8644738931643956,16.85,22.96,12.37,81.48,4.75,19.64,-27.70761391,1476.071,528.75,146.904,-0.9741004551724206,0.22611568550828803,-0.8660254037844386,0.5000000000000001,0.0,0.663,305.30889197,69,-24.367554119999998
SimulationClay,2022-10-15,2022-08-06,3,746.7270031199998,738.6453858799999,731.8432619299999,723.68374161,2.24,0.0,0.0,0.3,1.1,1.1,4.292,3.1875,20.848000000000013,12.688000000000043,7.1256672000000005,1.31409907516519,18.02,23.71,12.39,84.19,2.71,22.58,-24.367554119999998,1501.071,538.8,151.196,-0.970063921851507,0.2428497220959358,-0.8660254037844386,0.5000000000000001,0.0,0.907,309.73056900000006,70,-26.584685509999996
SimulationClay,2022-10-16,2022-08-06,3,760.2533809399999,746.7270031199998,738.6453858799999,731.8432619299999,8.31,0.0,0.0,2.2,0.3,1.1,4.6450000000000005,17.125,23.44300000000004,16.11700000000002,20.6058816,3.939840943361187,19.89,25.85,14.28,82.9,1.84,22.3,-26.584685509999996,1526.071,550.9,155.841,-0.965739937654855,0.25951179706979943,-0.8660254037844386,0.5000000000000001,0.0,1.133,314.03890233333334,71,-20.387307513333333
SimulationClay,2022-10-17,2022-08-06,3,765.3624231800001,760.2533809399999,746.7270031199998,738.6453858799999,0.07,0.0,0.0,8.3,2.2,0.3,4.843,0.1875,23.650000000000038,12.75,23.3757792,4.261403938870404,18.53,24.63,13.97,78.77,2.68,23.36,-20.387307513333333,1551.071,562.2,160.684,-0.9611297838723007,0.27609697309746883,-0.8660254037844386,0.5000000000000001,0.0,1.318,318.3472356666667,72,-17.97879875
SimulationClay,2022-10-18,2022-08-06,3,774.2649941799999,765.3624231800001,760.2533809399999,746.7270031199998,1.17,0.0,0.0,0.1,8.3,2.2,2.192,0.1875,20.112000000000023,14.394000000000004,7.8875424,2.195656833627385,18.77,23.88,14.4,82.82,3.07,8.83,-17.97879875,1576.071,573.35,162.876,-0.9562348265919058,0.2926003356333479,-0.8660254037844386,0.5000000000000001,0.0,1.447,322.655569,73,-15.659702059999999
